a1,a2
9.355165591972986,32.029782747021464
9.816053401988253,31.332578907795448
9.125756450919146,4.129040263105681
8.632544281651334,36.13480665915469
9.61632889527677,27.776006309109803
10.101615509552058,26.551785808791553
8.504467281482764,35.835448727842675
11.51380093701014,22.05299764791812
9.555343714779282,37.30381852148654
9.59046454202041,1.9721697901263102
9.469709199299182,22.80266641664378
10.137939609858451,8.13172938643962
11.438550271641553,21.27305805343871
10.782565309450664,2.6384436273609513
10.582356315552918,37.27888276787349
10.310786527264948,37.96065282750466
8.314902577504336,0.96406505988476
10.967521277369999,0.6213310220334289
8.874272970186409,0.6349192321877695
11.125522193238053,0.016080995654297325
10.825380351941899,9.608705166224048
8.164047925632765,34.19591770789609
10.403660357748008,36.15517060314776
10.941119185311708,36.38542099806229
9.504969969360774,19.21112731086736
8.277367278447915,9.921342335089228
11.877148954509028,8.699968800744902
10.52821442244597,20.414439482851485
11.44046497631136,33.78838430408278
8.553745967999454,20.506467952175804
8.339656209369773,30.00689653191971
10.610534080488021,20.44565913188513
9.524116128495635,5.7369219468097965
11.868888938709507,39.477712629690906
9.761455623982005,18.003469880030444
8.77069964688958,39.65802264284864
9.373220161261502,31.0485851482755
9.663602320510568,7.5052669160973595
11.269448780386446,4.971201529072711
8.609131701800012,20.95584542664527
11.137423667392616,5.585250053555182
11.482474578580323,36.59154746967737
9.862107010175395,36.12924433074367
9.578102002805828,28.182487905985255
10.76683889703369,38.51484587810219
8.345037935403864,24.35131152971533
10.948280674938811,27.830568570873577
8.095875798587482,16.345489000530495
11.149244653272499,32.42279028427137
9.83464494548969,37.53927567426936
11.335485720687412,20.10626782426618
9.551599750270116,0.42712896662139066
10.900435484075691,23.174421611889322
8.146256121582752,24.946816439908073
9.410933218345171,19.793723367302544
10.804967473223968,0.1034995249206494
10.631744365554313,16.10627408699677
10.465583883725891,38.9761387565201
9.631432354018152,27.754216454955987
8.324568301308888,14.653386320603111
11.640632999185643,24.386333705463073
8.359240477968457,12.015678830810646
9.261488196342064,13.827168531841018
9.514253705511551,36.30516800968491
8.00114699728364,25.8169032047229
11.872283461632223,37.157978475724626
10.905264314443329,37.24047370676328
8.07747280193898,27.833845357293058
8.788037358922804,27.265813504104916
10.939950286588415,31.95414041777816
8.06649558692784,30.400070093989953
11.72178248203686,9.403105467446814
11.473383780543887,37.90285532153726
8.08402303801382,22.850940948722823
10.54939540592803,27.0823513928419
9.519472800003003,16.856257082055155
8.717784369604221,19.349078047556233
11.549144581405107,26.386698882108742
8.988531099103108,29.8662988849202
11.445253564700481,15.554936107788976
10.325616500613584,1.1088578457479414
10.304104681866859,29.570579230344443
8.617462086475676,32.02638632516959
10.000127706335014,11.720173658668216
11.010107504584195,35.62209145513244
10.036993919812568,34.52905926855398
11.093975841033476,25.797666900488473
9.976531571246884,18.6053577407231
8.332117205107837,12.742014176084616
9.330432981050066,37.91056264406428
11.425988491646065,33.82357347901255
10.615826893250453,17.596188146012025
10.618635604409324,20.231175471594657
9.208109699570846,16.80451162451258
10.251071600172164,29.14830868518775
9.371754159875596,21.93956358664416
11.23436741817369,23.771634143466578
8.667448418283115,9.283914974673738
9.48521000698634,19.73400108529733
11.771947222521385,30.393015868643896
10.445556362649182,6.610189986053556
9.339107093373112,31.958913614463718
10.606583693303966,0.4756533892882997
8.130559855824595,11.616527204056041
10.851245159222074,11.632246201307117
9.780820231754847,1.6629693579666904
11.041624397755477,11.238221479614698
10.446649882047067,28.481695983050894
10.502619264172555,13.281536201718517
10.98966312658477,21.42088432781719
9.755399238018253,22.44225901602208
11.015582839372913,22.05755992756785
10.216057065149652,22.562613417930457
10.417618853559107,26.127525335298117
9.835547086993069,31.532412482946576
10.791661102272295,8.196885831225353
11.828316306195845,21.067064585251913
11.065644935484173,32.85647232985535
10.272602010740545,16.982396412088665
11.217160100255393,4.534109793032255
11.359818751688099,39.315231436839625
11.311141459277813,9.284000873853401
10.921932103768793,4.185436469798343
9.872192494128448,12.221558518540103
10.436730426268813,13.24916280093646
11.679883859892142,27.404324747943424
8.810028172054507,24.459979066384093
9.202507119331797,2.504792079356619
11.157339732422951,27.055496631811327
10.59391473551462,16.024095871424315
9.244998395316173,25.5337332001355
10.384714893118598,38.896294963762685
11.122965168826319,17.783242979984756
10.753740297164134,17.177611996749633
9.602660925403967,9.708454110480563
9.66060782706041,3.575634483602861
10.230517463281307,38.520729583821385
11.347195742898116,28.492487825897168
10.275990730222993,37.90166204407297
9.811832308190992,25.66996723334387
9.423657572799616,16.976546313113904
9.8850568083281,15.481849304203434
9.229254904328593,32.5864552133047
11.731676567526206,13.896557312024203
9.328871242544187,20.945017830727373
9.50995100491438,0.9610693852323404
10.629541498609626,24.265199836045728
10.440736462503487,20.08821813412361
9.092665750554001,0.13510585280934073
9.822735621425688,8.323896399957889
9.781998167992489,39.167046508078
8.780498543142365,12.37142648157656
11.8603139947834,3.5254065570173543
11.26778426612209,15.331212405120503
10.09217493404711,5.352665850800782
10.377165824755412,10.243692448377661
9.353233184681342,6.029586364122328
11.120003643734798,31.683345602483875
9.38989201210391,23.41617313868642
8.211726063673213,19.25943248746609
10.79459662377553,29.378777413997376
10.71272694871879,2.402523355027837
9.710761360254462,7.5585037298324576
9.398769744398516,8.599059231667106
10.450192026181005,15.885861491926278
9.044160548582656,15.363072573023842
10.440036381262942,23.66877693032609
9.298274120880162,13.579495771871697
10.937441802626033,19.413498158735223
11.179190443514988,39.26937373065467
10.742221289807912,1.6007114269057476
8.765008171274191,29.53647482418427
10.469542562101815,10.41592790063142
10.379063810480735,33.76589150222594
11.826517705188056,3.5583644384421387
10.73573987063653,31.750269888995703
9.031171234649745,15.208264209819177
9.83521843857621,32.74013505411143
11.549966623434326,24.088462084620723
9.840596459980805,1.9968646783263244
11.397295955168822,21.44096066753644
8.110145241464185,37.633896796041824
10.59559807692194,24.967188930556436
8.780494071777852,13.777031592136805
10.422656928804507,33.447048925414336
8.29745147593987,17.247351399287624
9.770407709858773,33.19037566343883
10.632538562780786,20.566330710247506
9.180056489784107,33.91026591257383
9.86898791196826,19.79088535334109
9.300797643833464,39.16035750296761
8.665395179152187,28.11429656076589
8.077228925637908,35.35644263745397
11.687490339281634,11.333983157823075
9.268326692035963,4.447078076792241
8.594759445137695,9.31416388975984
9.867836895270115,18.50644404109405
9.475492252790858,22.240971953112137
